beneficiary_id,asset_id,scheme_id,region_id,count,description
BEN_AUTO_ASSET_WB_272577,ASSET_WB_272577,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Pindwalan Khurd, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272578,ASSET_WB_272578,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Pindwalan Khurd, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272579,ASSET_WB_272579,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Pindwalan Khurd, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272580,ASSET_WB_272580,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Pindwalan Khurd, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272581,ASSET_WB_272581,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Pindwalan Khurd, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272582,ASSET_WB_272582,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Pindwalan Khurd, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272583,ASSET_WB_272583,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Raghupur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272584,ASSET_WB_272584,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Raghupur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272585,ASSET_WB_272585,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Raghupur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272586,ASSET_WB_272586,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rawta, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272587,ASSET_WB_272587,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Reservoir — Rawta, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272588,ASSET_WB_272588,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rawta, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272589,ASSET_WB_272589,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rawta, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272590,ASSET_WB_272590,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rawta, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272591,ASSET_WB_272591,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rawta, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272592,ASSET_WB_272592,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rawta, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272593,ASSET_WB_272593,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rewla Khanpur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272594,ASSET_WB_272594,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rewla Khanpur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272595,ASSET_WB_272595,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rewla Khanpur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272596,ASSET_WB_272596,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rewla Khanpur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272597,ASSET_WB_272597,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rewla Khanpur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272598,ASSET_WB_272598,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rewla Khanpur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272599,ASSET_WB_272599,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rewla Khanpur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272600,ASSET_WB_272600,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rewla Khanpur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272601,ASSET_WB_272601,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rewla Khanpur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272602,ASSET_WB_272602,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Rewla Khanpur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272603,ASSET_WB_272603,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Salahpur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272604,ASSET_WB_272604,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Shikarpur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272605,ASSET_WB_272605,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Shikarpur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272606,ASSET_WB_272606,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Tajpur Khurd, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272607,ASSET_WB_272607,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bakargarh, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272608,ASSET_WB_272608,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bakargarh, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272609,ASSET_WB_272609,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Bakargarh, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272610,ASSET_WB_272610,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dhansa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272611,ASSET_WB_272611,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dhansa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272612,ASSET_WB_272612,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dhansa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272613,ASSET_WB_272613,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dhansa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272614,ASSET_WB_272614,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dichaon Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272615,ASSET_WB_272615,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dichaon Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272616,ASSET_WB_272616,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dichaon Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272617,ASSET_WB_272617,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dichaon Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272618,ASSET_WB_272618,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Galib Pur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272619,ASSET_WB_272619,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Galib Pur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272620,ASSET_WB_272620,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Issa Pur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272621,ASSET_WB_272621,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Issa Pur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272622,ASSET_WB_272622,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Issa Pur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272623,ASSET_WB_272623,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Issa Pur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272624,ASSET_WB_272624,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Issa Pur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272625,ASSET_WB_272625,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Issa Pur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272626,ASSET_WB_272626,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jaffar Pur Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272627,ASSET_WB_272627,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jaffar Pur Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272628,ASSET_WB_272628,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jharoda Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272629,ASSET_WB_272629,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jharoda Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272630,ASSET_WB_272630,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jharoda Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272631,ASSET_WB_272631,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jharoda Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272632,ASSET_WB_272632,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jhuljhuli, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272633,ASSET_WB_272633,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jhuljhuli, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272634,ASSET_WB_272634,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jhuljhuli, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272635,ASSET_WB_272635,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Jhuljhuli, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272636,ASSET_WB_272636,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Kair, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272637,ASSET_WB_272637,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Kair, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272638,ASSET_WB_272638,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Kair, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272639,ASSET_WB_272639,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Kair, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272640,ASSET_WB_272640,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Kair, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272641,ASSET_WB_272641,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Kair, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272642,ASSET_WB_272642,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Khaira, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272643,ASSET_WB_272643,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Khaira, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272644,ASSET_WB_272644,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Khaira, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272645,ASSET_WB_272645,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Kharkhari Nahar, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272646,ASSET_WB_272646,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Kharkhari Nahar, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272647,ASSET_WB_272647,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Kharkhari Nahar, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272648,ASSET_WB_272648,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Khera Dabar, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272649,ASSET_WB_272649,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Khera Dabar, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272650,ASSET_WB_272650,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Khera Dabar, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272651,ASSET_WB_272651,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Khera Dabar, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272652,ASSET_WB_272652,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Malikpur Zer, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272653,ASSET_WB_272653,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Malikpur Zer, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272654,ASSET_WB_272654,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Malikpur Zer, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272655,ASSET_WB_272655,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mitraon, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272656,ASSET_WB_272656,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mitraon, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272657,ASSET_WB_272657,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mitraon, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272658,ASSET_WB_272658,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mitraon, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272659,ASSET_WB_272659,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mundela Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272660,ASSET_WB_272660,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mundela Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272661,ASSET_WB_272661,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mundela Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272662,ASSET_WB_272662,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mundela Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272663,ASSET_WB_272663,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mundela Kalan, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272664,ASSET_WB_272664,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mundela Khurd, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272665,ASSET_WB_272665,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mundela Khurd, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272666,ASSET_WB_272666,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mundela Khurd, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272667,ASSET_WB_272667,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Mundela Khurd, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272668,ASSET_WB_272668,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Najafgarh, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272669,ASSET_WB_272669,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Najafgarh, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272670,ASSET_WB_272670,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Najafgarh, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272671,ASSET_WB_272671,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Najafgarh, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272672,ASSET_WB_272672,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Quazi Pur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272673,ASSET_WB_272673,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Quazi Pur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272674,ASSET_WB_272674,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Roshan Pura, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272675,ASSET_WB_272675,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Samas Pur Khalsa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272676,ASSET_WB_272676,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Samas Pur Khalsa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272677,ASSET_WB_272677,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Samas Pur Khalsa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272678,ASSET_WB_272678,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Sarang Pur, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272679,ASSET_WB_272679,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Surehra, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272680,ASSET_WB_272680,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Surehra, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272681,ASSET_WB_272681,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Surehra, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272682,ASSET_WB_272682,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Surehra, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272683,ASSET_WB_272683,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Surehra, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272684,ASSET_WB_272684,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Ujwa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272685,ASSET_WB_272685,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Ujwa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272686,ASSET_WB_272686,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Ujwa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272687,ASSET_WB_272687,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Ujwa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272688,ASSET_WB_272688,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Ujwa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272689,ASSET_WB_272689,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Ujwa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272690,ASSET_WB_272690,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Ujwa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272691,ASSET_WB_272691,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Ujwa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272692,ASSET_WB_272692,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Ujwa, Souh West (water_body)"
BEN_AUTO_ASSET_WB_272693,ASSET_WB_272693,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Adhi Chini, South (water_body)"
BEN_AUTO_ASSET_WB_272694,ASSET_WB_272694,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Begumpur, South (water_body)"
BEN_AUTO_ASSET_WB_272695,ASSET_WB_272695,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Chirag Delhi, South (water_body)"
BEN_AUTO_ASSET_WB_272696,ASSET_WB_272696,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Chirag Delhi, South (water_body)"
BEN_AUTO_ASSET_WB_272697,ASSET_WB_272697,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Hauz Khas, South (water_body)"
BEN_AUTO_ASSET_WB_272698,ASSET_WB_272698,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Hauz Khas, South (water_body)"
BEN_AUTO_ASSET_WB_272699,ASSET_WB_272699,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Hauz Khas, South (water_body)"
BEN_AUTO_ASSET_WB_272700,ASSET_WB_272700,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Hauz Rani, South (water_body)"
BEN_AUTO_ASSET_WB_272701,ASSET_WB_272701,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Humayunpur, South (water_body)"
BEN_AUTO_ASSET_WB_272702,ASSET_WB_272702,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Jamrood Pur, South (water_body)"
BEN_AUTO_ASSET_WB_272703,ASSET_WB_272703,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Kalu Sarai, South (water_body)"
BEN_AUTO_ASSET_WB_272704,ASSET_WB_272704,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Khirki, South (water_body)"
BEN_AUTO_ASSET_WB_272705,ASSET_WB_272705,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Khirki, South (water_body)"
BEN_AUTO_ASSET_WB_272706,ASSET_WB_272706,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Khirki, South (water_body)"
BEN_AUTO_ASSET_WB_272707,ASSET_WB_272707,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Khirki, South (water_body)"
BEN_AUTO_ASSET_WB_272708,ASSET_WB_272708,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Masjid Moth, South (water_body)"
BEN_AUTO_ASSET_WB_272709,ASSET_WB_272709,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Masjid Moth, South (water_body)"
BEN_AUTO_ASSET_WB_272710,ASSET_WB_272710,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Sarai Sahi, South (water_body)"
BEN_AUTO_ASSET_WB_272711,ASSET_WB_272711,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Shahpur Jat, South (water_body)"
BEN_AUTO_ASSET_WB_272712,ASSET_WB_272712,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Shahpur Jat, South (water_body)"
BEN_AUTO_ASSET_WB_272713,ASSET_WB_272713,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Shekh Sarai, South (water_body)"
BEN_AUTO_ASSET_WB_272714,ASSET_WB_272714,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Shekh Sarai, South (water_body)"
BEN_AUTO_ASSET_WB_272715,ASSET_WB_272715,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Tut Sarai, South (water_body)"
BEN_AUTO_ASSET_WB_272716,ASSET_WB_272716,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Yusuf Sarai, South (water_body)"
BEN_AUTO_ASSET_WB_272717,ASSET_WB_272717,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Aya Nagar, South (water_body)"
BEN_AUTO_ASSET_WB_272718,ASSET_WB_272718,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Aya Nagar, South (water_body)"
BEN_AUTO_ASSET_WB_272719,ASSET_WB_272719,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Aya Nagar, South (water_body)"
BEN_AUTO_ASSET_WB_272720,ASSET_WB_272720,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Other Water Body — Ber Sarai, South (water_body)"
BEN_AUTO_ASSET_WB_272721,ASSET_WB_272721,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Chandan Hulla, South (water_body)"
BEN_AUTO_ASSET_WB_272722,ASSET_WB_272722,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dera Mandi, South (water_body)"
BEN_AUTO_ASSET_WB_272723,ASSET_WB_272723,SCH_AMRUT,REG_DELHI,100,"Auto-estimated beneficiaries for Lake/Pond — Dera Mandi, South (water_body)"
