region_id,name,type,parent_region_id,population,lat,lon
GEO_IN_AP_251728_W57479,Pithapuram (M) - Ward No.8,ward,GEO_IN_AP_251728,,,
GEO_IN_AP_251711_W53387,Nellimarla (CT) - Ward No.14,ward,GEO_IN_AP_251711,,,
GEO_IN_AP_248125_W53630,Nagari (CT) - Ward No.16,ward,GEO_IN_AP_248125,,,
GEO_IN_AP_299716_W3045730,Ward No 10,ward,GEO_IN_AP_299716,,,
GEO_IN_AP_251757_W59156,Guntur (M Corp.) - Ward No.3,ward,GEO_IN_AP_251757,,,
GEO_IN_AP_251747_W54872,Gudivada (M) - Ward No.13,ward,GEO_IN_AP_251747,,,
GEO_IN_AP_296262_W2307983,Election Ward No.3,ward,GEO_IN_AP_296262,,,
GEO_IN_AP_251792_W52854,Adoni (M) - Ward No.16,ward,GEO_IN_AP_251792,,,
GEO_IN_AP_251782_W2554,29th Division,ward,GEO_IN_AP_251782,,,
GEO_IN_AP_251772_W51980,Nellore (M) - Ward No.26,ward,GEO_IN_AP_251772,,,
GEO_IN_AP_251738_W131465,Tadepalligudem Ward No 27,ward,GEO_IN_AP_251738,,,
GEO_IN_AP_251724_W54070,Peddapuram (M) - Ward No.23,ward,GEO_IN_AP_251724,,,
GEO_IN_AP_251743_W54789,Palacole (M) - Ward No.14,ward,GEO_IN_AP_251743,,,
GEO_IN_AP_253169_W52914,Dhone Ward No. 13,ward,GEO_IN_AP_253169,,,
GEO_IN_AP_248126_W53663,Puttur (CT) - Ward No.16,ward,GEO_IN_AP_248126,,,
GEO_IN_AP_251746_W58180,Vijayawada (M Corp.) - Ward No.6,ward,GEO_IN_AP_251746,,,
GEO_IN_AP_251772_W51870,Nellore (M) - Ward No.7,ward,GEO_IN_AP_251772,,,
GEO_IN_AP_251773_W52004,Gudur (M) - Ward No.2,ward,GEO_IN_AP_251773,,,
GEO_IN_AP_248115_W53323,Dharmavaram (M) - Ward No.9,ward,GEO_IN_AP_248115,,,
GEO_IN_AP_251725_W57197,Rajahmundry (M Corp.) - Ward No.1,ward,GEO_IN_AP_251725,,,
GEO_IN_AP_251746_W58276,Vijayawada (M Corp.) - Ward No.54,ward,GEO_IN_AP_251746,,,
GEO_IN_AP_248120_W56057,Punganur (NP) - Ward No.20,ward,GEO_IN_AP_248120,,,
GEO_IN_AP_254922_W1297857,Nandigama Ward No.6,ward,GEO_IN_AP_254922,,,
GEO_IN_AP_251770_W160812,Kavali M Ward No 24,ward,GEO_IN_AP_251770,,,
GEO_IN_AP_248121_W126560,Tirupati - Ward No.39,ward,GEO_IN_AP_248121,,,
GEO_IN_AP_248116_W53363,Kadiri (M) - Ward No.17,ward,GEO_IN_AP_248116,,,
GEO_IN_AP_257967_W127812,Ward,ward,GEO_IN_AP_257967,,,
GEO_IN_AP_251716_W53436,Narsipatnam (CT) - Ward No.21,ward,GEO_IN_AP_251716,,,
GEO_IN_AP_254924_W1297883,Tiruvuru Ward No.7,ward,GEO_IN_AP_254924,,,
GEO_IN_AP_248118_W1297400,Hindupur Ward No 37,ward,GEO_IN_AP_248118,,,
GEO_IN_AP_251700_W57000,Srikakulam (M) - Ward No.16,ward,GEO_IN_AP_251700,,,
GEO_IN_AP_251774_W52023,Venkatagiri (CT) - Ward No.4,ward,GEO_IN_AP_251774,,,
GEO_IN_AP_251731_W57987,Kakinada (M) - Ward No.18,ward,GEO_IN_AP_251731,,,
GEO_IN_AP_277319_W1297829,Jaggaiahpet Ward No. 15,ward,GEO_IN_AP_277319,,,
GEO_IN_AP_251739_W54601,Eluru (M) - Ward No.10,ward,GEO_IN_AP_251739,,,
GEO_IN_AP_253167_W3046111,Piduguralla Ward No 31,ward,GEO_IN_AP_253167,,,
GEO_IN_AP_257868_W126458,Addanki-Ward No-9,ward,GEO_IN_AP_257868,,,
GEO_IN_AP_251780_W52078,Jammalamadugu (CT) - Ward No.6,ward,GEO_IN_AP_251780,,,
GEO_IN_AP_251792_W1297517,Adoni Ward No. 31,ward,GEO_IN_AP_251792,,,
GEO_IN_AP_299713_W3045673,Ward No 13,ward,GEO_IN_AP_299713,,,
GEO_IN_AP_253169_W52892,Dhone Ward No. 2,ward,GEO_IN_AP_253169,,,
GEO_IN_AP_251727_W54479,Samalkot (M) - Ward No.1,ward,GEO_IN_AP_251727,,,
GEO_IN_AP_251751_W2489,Macherla (M) - Ward No. 28,ward,GEO_IN_AP_251751,,,
GEO_IN_AP_277315_W1297510,Mummidivaram Ward No.18,ward,GEO_IN_AP_277315,,,
GEO_IN_AP_253270_W1297357,Atmakurknl Ward No. 14,ward,GEO_IN_AP_253270,,,
GEO_IN_AP_248114_W53087,Tadpatri (M) - Ward No.9,ward,GEO_IN_AP_248114,,,
GEO_IN_AP_251778_W2090,Bodhan (M) - Ward No.33,ward,GEO_IN_AP_251778,,,
GEO_IN_AP_251766_W55407,Ongole (M) - Ward No.7,ward,GEO_IN_AP_251766,,,
GEO_IN_AP_254923_W1297916,Vuyyuru Ward No.20,ward,GEO_IN_AP_254923,,,
GEO_IN_AP_251747_W1297813,Gudivada Ward No. 35,ward,GEO_IN_AP_251747,,,
GEO_IN_AP_248111_W3046048,Ward No.32,ward,GEO_IN_AP_248111,,,
GEO_IN_AP_253297_W3046088,Mydukur (M) - Ward No.24,ward,GEO_IN_AP_253297,,,
GEO_IN_AP_253254_W361,Ward No. 3,ward,GEO_IN_AP_253254,,,
GEO_IN_AP_253297_W177,Mydukur (M) - Ward No.23,ward,GEO_IN_AP_253297,,,
GEO_IN_AP_251760_W1583,Bapatla (M) - Ward No. 24,ward,GEO_IN_AP_251760,,,
GEO_IN_AP_251719_W1297925,Visakhapatnam (M Corp.) - Ward No.78,ward,GEO_IN_AP_251719,,,
GEO_IN_AP_248120_W56019,Punganur (NP) - Ward No.1,ward,GEO_IN_AP_248120,,,
GEO_IN_AP_251758_W51647,Tenali (M) - Ward No.20,ward,GEO_IN_AP_251758,,,
GEO_IN_AP_251749_W59145,Pedana (NP) - Ward No.9,ward,GEO_IN_AP_251749,,,
GEO_IN_AP_253253_W346,Ward No. 8,ward,GEO_IN_AP_253253,,,
GEO_IN_AP_251772_W52000,Kallurpalle (OG) (Part) - Ward No.46,ward,GEO_IN_AP_251772,,,
GEO_IN_AP_251742_W58146,Narasapur (M) - Ward No.12,ward,GEO_IN_AP_251742,,,
GEO_IN_AP_296264_W2331491,Election Ward No.29,ward,GEO_IN_AP_296264,,,
GEO_IN_AP_251789_W1297555,Kurnool Ward No. 41,ward,GEO_IN_AP_251789,,,
GEO_IN_AP_257906_W161516,Jangareddigudem Ward No 02,ward,GEO_IN_AP_257906,,,
GEO_IN_AP_248119_W55676,Madanapalli - Ward No.19,ward,GEO_IN_AP_248119,,,
GEO_IN_AP_251724_W54048,Peddapuram (M) - Ward No.1,ward,GEO_IN_AP_251724,,,
GEO_IN_AP_251711_W53384,Nellimarla (CT) - Ward No.11,ward,GEO_IN_AP_251711,,,
GEO_IN_AP_251737_W58105,Nidadavole (M) - Ward No.1,ward,GEO_IN_AP_251737,,,
GEO_IN_AP_251746_W58178,Vijayawada (M Corp.) - Ward No.5,ward,GEO_IN_AP_251746,,,
GEO_IN_AP_248122_W56072,Chittoor - Ward No.27,ward,GEO_IN_AP_248122,,,
GEO_IN_AP_248117_W1297450,Rayadurg Ward No 25,ward,GEO_IN_AP_248117,,,
GEO_IN_AP_251751_W54935,Macherla (M) - Ward No.12,ward,GEO_IN_AP_251751,,,
GEO_IN_AP_277316_W1297375,Gollaprolu Ward No. 12,ward,GEO_IN_AP_277316,,,
GEO_IN_AP_251743_W54796,Palacole (M) - Ward No.21,ward,GEO_IN_AP_251743,,,
GEO_IN_AP_248112_W53294,Anantapur (M) - Ward No.12,ward,GEO_IN_AP_248112,,,
GEO_IN_AP_296256_W2323438,Election Ward No.18,ward,GEO_IN_AP_296256,,,
GEO_IN_AP_277315_W1297498,Mummidivaram Ward No.6,ward,GEO_IN_AP_277315,,,
GEO_IN_AP_251703_W52805,Salur (M) - Ward No.8,ward,GEO_IN_AP_251703,,,
GEO_IN_AP_254922_W1297862,Nandigama Ward No.11,ward,GEO_IN_AP_254922,,,
GEO_IN_AP_257868_W126451,Addanki-Ward No-2,ward,GEO_IN_AP_257868,,,
GEO_IN_AP_251735_W1297480,Amalapuram Ward No. 18,ward,GEO_IN_AP_251735,,,
GEO_IN_AP_251754_W55173,Vinukonda M Ward No 15,ward,GEO_IN_AP_251754,,,
GEO_IN_AP_253274_W162498,Chimakurthy Ward No 5,ward,GEO_IN_AP_253274,,,
GEO_IN_AP_251755_W55204,Narasaraopet (M) - Ward No.15,ward,GEO_IN_AP_251755,,,
GEO_IN_AP_251735_W54554,Amalapuram (M) - Ward No.5,ward,GEO_IN_AP_251735,,,
GEO_IN_AP_257831_W162461,Naidupet Ward No. 3,ward,GEO_IN_AP_257831,,,
GEO_IN_AP_251699_W52708,Amadalavalasa (NP) - Ward No.19,ward,GEO_IN_AP_251699,,,
GEO_IN_AP_251799_W69097,Kalyandurg (CT) - Ward No.14,ward,GEO_IN_AP_251799,,,
GEO_IN_AP_257869_W126504,Giddalur-Ward No.14,ward,GEO_IN_AP_257869,,,
GEO_IN_AP_251768_W55473,Kandukur (M) - Ward No.4,ward,GEO_IN_AP_251768,,,
GEO_IN_AP_251754_W55161,Vinukonda M Ward No 9,ward,GEO_IN_AP_251754,,,
GEO_IN_AP_251725_W57229,Rajahmundry (M Corp.) - Ward No.33,ward,GEO_IN_AP_251725,,,
GEO_IN_AP_251749_W59139,Pedana (NP) - Ward No.3,ward,GEO_IN_AP_251749,,,
GEO_IN_AP_251787_W1297616,Yemmiganur Ward No. 21,ward,GEO_IN_AP_251787,,,
GEO_IN_AP_251739_W161483,Eluru Ward No 46,ward,GEO_IN_AP_251739,,,
GEO_IN_AP_257906_W161528,Jangareddigudem Ward No 07,ward,GEO_IN_AP_257906,,,
GEO_IN_AP_251792_W1297522,Adoni Ward No. 36,ward,GEO_IN_AP_251792,,,
GEO_IN_AP_253273_W1297600,Nandikotkur Ward No. 19,ward,GEO_IN_AP_253273,,,
GEO_IN_AP_251786_W52175,Rayachoti (CT) - Ward No.13,ward,GEO_IN_AP_251786,,,
GEO_IN_AP_253253_W349,Ward No. 11,ward,GEO_IN_AP_253253,,,
GEO_IN_AP_251770_W55503,Kavali (M) - Ward No.10,ward,GEO_IN_AP_251770,,,
GEO_IN_AP_251741_W54758,Bhimavaram (M) - Ward No.12,ward,GEO_IN_AP_251741,,,
GEO_IN_AP_251740_W54643,Tanuku (M) - Ward No.19,ward,GEO_IN_AP_251740,,,
GEO_IN_AP_248111_W450,Ward No.12,ward,GEO_IN_AP_248111,,,
GEO_IN_AP_251741_W54773,Bhimavaram (M) - Ward No.27,ward,GEO_IN_AP_251741,,,
GEO_IN_AP_299612_W3045632,Ward No 10,ward,GEO_IN_AP_299612,,,
GEO_IN_AP_251700_W56987,Srikakulam (M) - Ward No.3,ward,GEO_IN_AP_251700,,,
GEO_IN_AP_251792_W1297527,Adoni Ward No. 41,ward,GEO_IN_AP_251792,,,
GEO_IN_AP_251792_W52847,Adoni (M) - Ward No.9,ward,GEO_IN_AP_251792,,,
GEO_IN_AP_251757_W59158,Guntur (M Corp.) - Ward No.5,ward,GEO_IN_AP_251757,,,
GEO_IN_AP_251738_W54583,Tadepalligudem (M) - Ward No.6,ward,GEO_IN_AP_251738,,,
GEO_IN_AP_251782_W3382,49th Division,ward,GEO_IN_AP_251782,,,
GEO_IN_AP_251755_W55198,Narasaraopet (M) - Ward No.9,ward,GEO_IN_AP_251755,,,
GEO_IN_AP_251703_W52813,Salur (M) - Ward No.16,ward,GEO_IN_AP_251703,,,
GEO_IN_AP_251725_W57238,Rajahmundry (M Corp.) - Ward No.42,ward,GEO_IN_AP_251725,,,
GEO_IN_AP_251745_W54849,Nuzvid (M) - Ward No.15,ward,GEO_IN_AP_251745,,,
GEO_IN_AP_251761_W51797,Repalle (M) - Ward No.6,ward,GEO_IN_AP_251761,,,
GEO_IN_AP_251719_W1297936,Visakhapatnam (M Corp.) - Ward No.89,ward,GEO_IN_AP_251719,,,
GEO_IN_AP_248120_W56037,Punganur (NP) - Ward No.10,ward,GEO_IN_AP_248120,,,
GEO_IN_AP_251746_W58206,Vijayawada (M Corp.) - Ward No.19,ward,GEO_IN_AP_251746,,,
GEO_IN_AP_296263_W2308076,Election Ward No.10,ward,GEO_IN_AP_296263,,,
GEO_IN_AP_251742_W131506,Narasapur Ward No 30,ward,GEO_IN_AP_251742,,,
GEO_IN_AP_253295_W126473,Kanigiri-Ward No.4,ward,GEO_IN_AP_253295,,,
GEO_IN_AP_296256_W2323432,Election Ward No.12,ward,GEO_IN_AP_296256,,,
GEO_IN_AP_248113_W55587,Guntakal (M) - Ward No.20,ward,GEO_IN_AP_248113,,,
GEO_IN_AP_251755_W55207,Narasaraopet (M) - Ward No.18,ward,GEO_IN_AP_251755,,,
GEO_IN_AP_263068_W1297651,Gudurnlr Ward No. 22,ward,GEO_IN_AP_263068,,,
GEO_IN_AP_251761_W2251,Repalle (M) - Ward No.23,ward,GEO_IN_AP_251761,,,
GEO_IN_AP_248115_W53341,Dharmavaram (M) - Ward No.27,ward,GEO_IN_AP_248115,,,
GEO_IN_AP_251711_W53378,Nellimarla (CT) - Ward No.5,ward,GEO_IN_AP_251711,,,
GEO_IN_AP_251725_W57209,Rajahmundry (M Corp.) - Ward No.13,ward,GEO_IN_AP_251725,,,
GEO_IN_AP_251722_W1297754,Tuni Ward No.18,ward,GEO_IN_AP_251722,,,
GEO_IN_AP_257869_W126495,Giddalur-Ward No.5,ward,GEO_IN_AP_257869,,,
GEO_IN_AP_253101_W2179,Pulivendula (M) - Ward No.11,ward,GEO_IN_AP_253101,,,
GEO_IN_AP_251752_W3046013,Mangalagiri Ward No.45,ward,GEO_IN_AP_251752,,,
GEO_IN_AP_251758_W51658,Tenali (M) - Ward No.31,ward,GEO_IN_AP_251758,,,
GEO_IN_AP_251739_W161468,Eluru Ward No 38,ward,GEO_IN_AP_251739,,,
GEO_IN_AP_248118_W53554,Hindupur (M) - Ward No.27,ward,GEO_IN_AP_248118,,,
GEO_IN_AP_251740_W54655,Tanuku (M) - Ward No.31,ward,GEO_IN_AP_251740,,,
GEO_IN_AP_251719_W53512,Visakhapatnam (M Corp.) - Ward No.27,ward,GEO_IN_AP_251719,,,
GEO_IN_AP_296262_W2307995,Election Ward No.15,ward,GEO_IN_AP_296262,,,
GEO_IN_AP_248112_W53301,Anantapur (M) - Ward No.19,ward,GEO_IN_AP_248112,,,
GEO_IN_AP_257906_W161547,Jangareddigudem Ward No 12,ward,GEO_IN_AP_257906,,,
GEO_IN_AP_251799_W55600,Kalyandurg (CT) - Ward No.10,ward,GEO_IN_AP_251799,,,
GEO_IN_AP_248116_W1297437,Kadiri Ward No 31,ward,GEO_IN_AP_248116,,,
GEO_IN_AP_251700_W1297703,Srikakulam Ward No. 49,ward,GEO_IN_AP_251700,,,
GEO_IN_AP_251740_W54652,Tanuku (M) - Ward No.28,ward,GEO_IN_AP_251740,,,
GEO_IN_AP_277315_W1297493,Mummidivaram Ward No.1,ward,GEO_IN_AP_277315,,,
GEO_IN_AP_251746_W58254,Vijayawada (M Corp.) - Ward No.43,ward,GEO_IN_AP_251746,,,
GEO_IN_AP_251782_W52114,10th Division,ward,GEO_IN_AP_251782,,,
GEO_IN_AP_251773_W52011,Gudur (M) - Ward No.9,ward,GEO_IN_AP_251773,,,
GEO_IN_AP_258033_W160787,Atmakurnlr Ward No 20,ward,GEO_IN_AP_258033,,,
GEO_IN_AP_251757_W59160,Guntur (M Corp.) - Ward No.7,ward,GEO_IN_AP_251757,,,
GEO_IN_AP_277319_W1297824,Jaggaiahpet Ward No. 10,ward,GEO_IN_AP_277319,,,
GEO_IN_AP_248113_W55590,Guntakal (M) - Ward No.23,ward,GEO_IN_AP_248113,,,
GEO_IN_AP_251725_W57236,Rajahmundry (M Corp.) - Ward No.40,ward,GEO_IN_AP_251725,,,
GEO_IN_AP_251698_W3046144,Rajam (CT) - Ward No.21,ward,GEO_IN_AP_251698,,,
GEO_IN_AP_248120_W3046136,Punganur (NP) - Ward No.27,ward,GEO_IN_AP_248120,,,
GEO_IN_AP_251699_W52705,Amadalavalasa (NP) - Ward No.16,ward,GEO_IN_AP_251699,,,
GEO_IN_AP_253254_W494,Ward No. 20,ward,GEO_IN_AP_253254,,,
GEO_IN_AP_251740_W54630,Tanuku (M) - Ward No.6,ward,GEO_IN_AP_251740,,,
GEO_IN_AP_253102_W3046148,Rajampet Ward No.21,ward,GEO_IN_AP_253102,,,
GEO_IN_AP_251757_W69694,Guntur (M Corp.) - Ward No.48,ward,GEO_IN_AP_251757,,,
GEO_IN_AP_251727_W1297709,Samalkot Ward No.19,ward,GEO_IN_AP_251727,,,
GEO_IN_AP_251742_W58141,Narasapur (M) - Ward No.7,ward,GEO_IN_AP_251742,,,
GEO_IN_AP_258054_W163354,Yelamanchili M Ward No 24,ward,GEO_IN_AP_258054,,,
GEO_IN_AP_248119_W126594,Madanapalli - Ward No.31,ward,GEO_IN_AP_248119,,,
GEO_IN_AP_251750_W1297851,Machilipatnam Ward No.42,ward,GEO_IN_AP_251750,,,
GEO_IN_AP_277319_W3046070,Jaggaiahpet Ward No. 28,ward,GEO_IN_AP_277319,,,
GEO_IN_AP_251752_W3046003,Mangalagiri Ward No.35,ward,GEO_IN_AP_251752,,,
GEO_IN_AP_251761_W2245,Repalle (M) - Ward No.17,ward,GEO_IN_AP_251761,,,
GEO_IN_AP_251753_W126650,Sattenapalli Ward No 29,ward,GEO_IN_AP_251753,,,
GEO_IN_AP_263068_W1297647,Gudurnlr Ward No. 18,ward,GEO_IN_AP_263068,,,
GEO_IN_AP_251732_W1297917,Mandapeta Ward No. 21,ward,GEO_IN_AP_251732,,,
GEO_IN_AP_251716_W53440,Narsipatnam (CT) - Ward No.25,ward,GEO_IN_AP_251716,,,
GEO_IN_AP_253169_W3046065,Dhone Ward No. 30,ward,GEO_IN_AP_253169,,,
GEO_IN_AP_251795_W1297606,Nandyal Ward No. 35,ward,GEO_IN_AP_251795,,,
GEO_IN_AP_251770_W55500,Kavali (M) - Ward No.7,ward,GEO_IN_AP_251770,,,
GEO_IN_AP_277316_W1297368,Gollaprolu Ward No. 5,ward,GEO_IN_AP_277316,,,
GEO_IN_AP_251695_W56956,Palasa Kasibugga (NP) - Ward No.14,ward,GEO_IN_AP_251695,,,
GEO_IN_AP_251727_W54480,Samalkot (M) - Ward No.2,ward,GEO_IN_AP_251727,,,
GEO_IN_AP_251725_W57216,Rajahmundry (M Corp.) - Ward No.20,ward,GEO_IN_AP_251725,,,
GEO_IN_AP_251766_W55402,Ongole (M) - Ward No.2,ward,GEO_IN_AP_251766,,,
GEO_IN_AP_251741_W54763,Bhimavaram (M) - Ward No.17,ward,GEO_IN_AP_251741,,,
GEO_IN_AP_251763_W55367,Chirala (M) - Ward No.6,ward,GEO_IN_AP_251763,,,
GEO_IN_AP_253252_W99,Ward No.1,ward,GEO_IN_AP_253252,,,
GEO_IN_AP_248116_W53354,Kadiri (M) - Ward No.8,ward,GEO_IN_AP_248116,,,
GEO_IN_AP_251719_W53533,Visakhapatnam (M Corp.) - Ward No.48,ward,GEO_IN_AP_251719,,,
GEO_IN_AP_251760_W51702,Bapatla (M) - Ward No.19,ward,GEO_IN_AP_251760,,,
GEO_IN_AP_251774_W52020,Venkatagiri (CT) - Ward No.1,ward,GEO_IN_AP_251774,,,
GEO_IN_AP_251696_W52668,Ichchapuram (NP) - Ward No.10,ward,GEO_IN_AP_251696,,,
GEO_IN_AP_251736_W161509,Kovvur Ward No 21,ward,GEO_IN_AP_251736,,,
GEO_IN_AP_253101_W3088,Pulivendula (M) - Ward No.6,ward,GEO_IN_AP_253101,,,
GEO_IN_AP_296264_W2331482,Election Ward No.20,ward,GEO_IN_AP_296264,,,
GEO_IN_AP_248115_W53336,Dharmavaram (M) - Ward No.22,ward,GEO_IN_AP_248115,,,
GEO_IN_AP_251770_W55502,Kavali (M) - Ward No.9,ward,GEO_IN_AP_251770,,,
GEO_IN_AP_251743_W54787,Palacole (M) - Ward No.12,ward,GEO_IN_AP_251743,,,
GEO_IN_AP_254922_W1297867,Nandigama Ward No.16,ward,GEO_IN_AP_254922,,,
GEO_IN_AP_248123_W53691,Palamaner - Ward No.13,ward,GEO_IN_AP_248123,,,
GEO_IN_AP_299715_W3045709,Ward No 9,ward,GEO_IN_AP_299715,,,
GEO_IN_AP_251761_W2250,Repalle (M) - Ward No.22,ward,GEO_IN_AP_251761,,,
GEO_IN_AP_251762_W126616,Markapur M-Ward.18,ward,GEO_IN_AP_251762,,,
GEO_IN_AP_257967_W127824,Ward,ward,GEO_IN_AP_257967,,,
GEO_IN_AP_296328_W2323502,Election Ward No.14,ward,GEO_IN_AP_296328,,,
GEO_IN_AP_248118_W53366,Hindupur (M) - Ward No.3,ward,GEO_IN_AP_248118,,,
GEO_IN_AP_251709_W52987,Vizianagaram (M) - Ward No.14,ward,GEO_IN_AP_251709,,,
GEO_IN_AP_248126_W53651,Puttur (CT) - Ward No.4,ward,GEO_IN_AP_248126,,,
GEO_IN_AP_251789_W52340,Kurnool Ward No. 8,ward,GEO_IN_AP_251789,,,
GEO_IN_AP_248114_W1297464,Tadipatri Ward No.24,ward,GEO_IN_AP_248114,,,
GEO_IN_AP_251758_W51642,Tenali (M) - Ward No.15,ward,GEO_IN_AP_251758,,,
GEO_IN_AP_248113_W55576,Guntakal (M) - Ward No.9,ward,GEO_IN_AP_248113,,,
GEO_IN_AP_251797_W53078,Gooty (CT) - Ward No.10,ward,GEO_IN_AP_251797,,,
GEO_IN_AP_251711_W53388,Nellimarla (CT) - Ward No.15,ward,GEO_IN_AP_251711,,,
GEO_IN_AP_251743_W54804,Palacole (M) - Ward No.29,ward,GEO_IN_AP_251743,,,
GEO_IN_AP_251757_W59171,Guntur (M Corp.) - Ward No.18,ward,GEO_IN_AP_251757,,,
GEO_IN_AP_263068_W1297645,Gudurnlr Ward No. 16,ward,GEO_IN_AP_263068,,,
GEO_IN_AP_251735_W54561,Amalapuram (M) - Ward No.12,ward,GEO_IN_AP_251735,,,
GEO_IN_AP_251702_W52772,Bobbili (M) - Ward No.26,ward,GEO_IN_AP_251702,,,
GEO_IN_AP_253102_W52172,Rajampet Ward No.11,ward,GEO_IN_AP_253102,,,
GEO_IN_AP_251736_W161511,Kovvur Ward No 23,ward,GEO_IN_AP_251736,,,
GEO_IN_AP_251733_W54518,Ramachandrapuram (M) - Ward No.9,ward,GEO_IN_AP_251733,,,
GEO_IN_AP_251735_W1297487,Amalapuram Ward No. 25,ward,GEO_IN_AP_251735,,,
GEO_IN_AP_251731_W57508,Kakinada (M) - Ward No.4,ward,GEO_IN_AP_251731,,,
GEO_IN_AP_251709_W52974,Vizianagaram (M) - Ward No.1,ward,GEO_IN_AP_251709,,,
GEO_IN_AP_251696_W52671,Ichchapuram (NP) - Ward No.13,ward,GEO_IN_AP_251696,,,
GEO_IN_AP_251789_W1297536,Kurnool Ward No. 22,ward,GEO_IN_AP_251789,,,
GEO_IN_AP_251770_W55508,Musunuru (OG) (Part) - Ward No.15,ward,GEO_IN_AP_251770,,,
GEO_IN_AP_251731_W57973,Kakinada (M) - Ward No.11,ward,GEO_IN_AP_251731,,,
GEO_IN_AP_296328_W2323500,Election Ward No.12,ward,GEO_IN_AP_296328,,,
GEO_IN_AP_251743_W54783,Palacole (M) - Ward No.8,ward,GEO_IN_AP_251743,,,
GEO_IN_AP_253272_W1297337,Allagadda Ward No. 18,ward,GEO_IN_AP_253272,,,
GEO_IN_AP_251774_W52035,Venkatagiri (CT) - Ward No.16,ward,GEO_IN_AP_251774,,,
GEO_IN_AP_251759_W51677,Ponnur (M) - Ward No.19,ward,GEO_IN_AP_251759,,,
GEO_IN_AP_251703_W52803,Salur (M) - Ward No.6,ward,GEO_IN_AP_251703,,,
GEO_IN_AP_257831_W162454,Naidupet Ward No. 1,ward,GEO_IN_AP_257831,,,
GEO_IN_AP_251795_W53047,Ayyalur (OG) (Part) - Ward No.32,ward,GEO_IN_AP_251795,,,
GEO_IN_AP_248111_W2071,Ward No.27,ward,GEO_IN_AP_248111,,,
GEO_IN_AP_251740_W54645,Tanuku (M) - Ward No.21,ward,GEO_IN_AP_251740,,,
GEO_IN_AP_248126_W53659,Puttur (CT) - Ward No.12,ward,GEO_IN_AP_248126,,,
GEO_IN_AP_253169_W3046066,Dhone Ward No. 31,ward,GEO_IN_AP_253169,,,
GEO_IN_AP_251745_W54844,Nuzvid (M) - Ward No.10,ward,GEO_IN_AP_251745,,,
GEO_IN_AP_257967_W127800,Ward,ward,GEO_IN_AP_257967,,,
GEO_IN_AP_299713_W3045661,Ward No 1,ward,GEO_IN_AP_299713,,,
GEO_IN_AP_251789_W1297552,Kurnool Ward No. 38,ward,GEO_IN_AP_251789,,,
GEO_IN_AP_277319_W1297823,Jaggaiahpet Ward No. 9,ward,GEO_IN_AP_277319,,,
GEO_IN_AP_253167_W1297792,Piduguralla Ward No 25,ward,GEO_IN_AP_253167,,,
GEO_IN_AP_251761_W51802,Repalle (M) - Ward No.11,ward,GEO_IN_AP_251761,,,
GEO_IN_AP_251731_W57985,Kakinada (M) - Ward No.17,ward,GEO_IN_AP_251731,,,
GEO_IN_AP_248116_W53352,Kadiri (M) - Ward No.6,ward,GEO_IN_AP_248116,,,
GEO_IN_AP_248121_W126571,Tirupati - Ward No.47,ward,GEO_IN_AP_248121,,,
GEO_IN_AP_251737_W58119,Nidadavole (M) - Ward No.8,ward,GEO_IN_AP_251737,,,
GEO_IN_AP_277319_W1297840,Jaggaiahpet Ward No. 26,ward,GEO_IN_AP_277319,,,
GEO_IN_AP_253270_W1297347,Atmakurknl Ward No. 4,ward,GEO_IN_AP_253270,,,
GEO_IN_AP_251799_W69100,Kalyandurg (CT) - Ward No.17,ward,GEO_IN_AP_251799,,,
GEO_IN_AP_253273_W3046095,Nandikotkur Ward No. 24,ward,GEO_IN_AP_253273,,,
GEO_IN_AP_251695_W56957,Palasa Kasibugga (NP) - Ward No.15,ward,GEO_IN_AP_251695,,,
GEO_IN_AP_248126_W53649,Puttur (CT) - Ward No.2,ward,GEO_IN_AP_248126,,,
GEO_IN_AP_251786_W52177,Rayachoti (CT) - Ward No.14,ward,GEO_IN_AP_251786,,,
GEO_IN_AP_251759_W51664,Ponnur (M) - Ward No.6,ward,GEO_IN_AP_251759,,,
GEO_IN_AP_251789_W1297550,Kurnool Ward No. 36,ward,GEO_IN_AP_251789,,,
GEO_IN_AP_253252_W321,Ward No.6,ward,GEO_IN_AP_253252,,,
GEO_IN_AP_296260_W2308042,Election Ward No.11,ward,GEO_IN_AP_296260,,,
GEO_IN_AP_251772_W160854,Nellore M Ward No 49,ward,GEO_IN_AP_251772,,,
GEO_IN_AP_296250_W2309864,Election Ward No.3,ward,GEO_IN_AP_296250,,,
GEO_IN_AP_251716_W53437,Narsipatnam (CT) - Ward No.22,ward,GEO_IN_AP_251716,,,
GEO_IN_AP_251797_W179,Gooty (CT) - Ward No.16,ward,GEO_IN_AP_251797,,,
GEO_IN_AP_251753_W126511,Sattenapalle Ward No 27,ward,GEO_IN_AP_251753,,,
GEO_IN_AP_248116_W1297424,Kadiri Ward No 18,ward,GEO_IN_AP_248116,,,
GEO_IN_AP_251719_W54003,Visakhapatnam (M Corp.) - Ward No.61,ward,GEO_IN_AP_251719,,,
GEO_IN_AP_248121_W126564,Tirupati - Ward No.41,ward,GEO_IN_AP_248121,,,
GEO_IN_AP_296250_W2309869,Election Ward No.8,ward,GEO_IN_AP_296250,,,
GEO_IN_AP_251763_W55368,Chirala (M) - Ward No.7,ward,GEO_IN_AP_251763,,,
